set_id;reference_yt_id;candidate_yt_id;sample_group;label;nlabel;origin;seed;ditto_pred;re-move_pred;music_ratio;non_music_ratio;overlap_ratio
1976;x4ixBuhQGsw;qUVUX_aP0hk;ditto_favs;No Music;0.0;worker;0;0.9998046030033426;-0.06903753;0.0;0.0;0.0
1976;x4ixBuhQGsw;rFbKPcHtFAQ;mutual_unconfident;Other;1.0;worker;0;0.4717732919348345;0.28110263;0.980459375;0.0;0.0
2023;fMtGunlMBps;vqHzmF9A1m0;;Version;2.0;staff;0;0.9998045561410908;0.80043447;;;
2023;wOG5EBGOktw;2H39R2if3NM;mutual_unconfident;No Music;0.0;worker;0;0.612530734108252;0.20424166;0.3268321122981594;0.8417876638257986;0.2179865280324897
2023;wOG5EBGOktw;EDz0FKEJYRM;mutual_unconfident;No Music;0.0;worker;0;0.46908962987554603;0.15469581;0.9921184408318868;0.0;0.0
2023;wOG5EBGOktw;N2gUlEN_Duk;ditto_favs;Other;1.0;worker;0;0.999361427824462;-0.06075188;0.982725007828015;0.0;0.0
2023;wOG5EBGOktw;QAxD7lURq_c;;Other;1.0;staff;0;0.0006214193351794517;-0.05629318;;;
2023;wOG5EBGOktw;T7b3q5EickU;ditto_favs;Other;1.0;worker;0;0.999795673764885;-0.061904404;0.9868719574001544;0.0;0.0
2023;wOG5EBGOktw;Tq54xNOclH0;re-move_favs;Other;1.0;worker;0;0.0006334309686577555;0.34545743;0.8706283841274752;0.0;0.0
2023;wOG5EBGOktw;gtjqZjEM7_k;re-move_favs;Other;1.0;worker;0;0.0006156502272659514;0.36945248;0.7031221648185482;0.3460055443548387;0.0696235509072579
2023;wOG5EBGOktw;hSH9eG-DLiY;;Version;2.0;staff;0;0.9998045097335964;0.33237326;;;
2023;wOG5EBGOktw;q55acy9BqR0;ditto_favs;Other;1.0;worker;0;0.9997963182853666;-0.08766627;0.9758304845422116;0.0;0.0
2023;wOG5EBGOktw;tfTuZJTt9g0;;Other;1.0;staff;0;0.7692603537129206;0.23823719;;;
2023;wOG5EBGOktw;wJ5s6DqWiyI;mutual_unconfident;Other;1.0;worker;0;0.49541524236830137;0.113763765;0.9927326766304349;0.0170913298233695;0.0107405952785326
2023;wOG5EBGOktw;ydedLa433q0;re-move_favs;Version;2.0;worker;0;0.0006268148828492137;0.8282004;0.9529288213143056;0.0485670318835529;0.0485670318835529
2156;CKLGzAce3bQ;68miNBwvl3o;;Version;2.0;staff;0;0.999804235070398;0.7134819;;;
2156;CKLGzAce3bQ;_dGMaHEuimM;;Version;2.0;staff;0;0.9998043190491304;0.69402814;;;
2156;cZ1I9WXmIbY;Cx0xzO73Amo;mutual_unconfident;Other;1.0;worker;0;0.3154398864635588;0.23347573;0.954376683958191;0.0314201863780274;0.0
2156;cZ1I9WXmIbY;LVi_jUEL-Ys;ditto_favs;No Music;0.0;expert;0;0.9998044011268425;-0.049441796;0.0;0.9144506464149744;0.0
2156;cZ1I9WXmIbY;Tq0sbi2xAGE;mutual_unconfident;Other;1.0;worker;0;0.33124964574248406;0.22023503;0.7617513272450585;0.2229456925139409;0.1152606546246962
2156;cZ1I9WXmIbY;dTD-TcsUJ_g;re-move_favs;Other;1.0;expert;0;0.0225810563398966;0.48822284;0.9708619472477916;0.0260937286776746;0.0260937286776746
2156;cZ1I9WXmIbY;hkNl3pq1twE;re-move_favs;Other;1.0;expert;0;0.0006187259449951243;0.46701217;0.95295592501945;0.0;0.0
2156;cZ1I9WXmIbY;lGHcJ_-Hhps;mutual_unconfident;Other;1.0;worker;0;0.6594606405445208;0.28876182;0.942622958096591;0.0;0.0
2156;cZ1I9WXmIbY;qQCBrLDIHfI;ditto_favs;Other;1.0;expert;0;0.9998041357423922;-0.07466705;0.0;0.0;0.0
2156;cZ1I9WXmIbY;x4n33RGvPKA;ditto_favs;Other;1.0;expert;0;0.9998043996348279;-0.0747709;0.0;0.0;0.0
2156;cZ1I9WXmIbY;xoNDAUNQXCE;re-move_favs;Other;1.0;worker;0;0.010013103839796034;0.6580703;0.9691680710122782;0.0;0.0
2163;AeJ9d-U55TI;6gQ7m0c4ReI;re-move_favs;Other;1.0;worker;0;0.0006846373832085639;0.29432803;;;
2163;AeJ9d-U55TI;DyF2HNu_UCA;mutual_unconfident;Other;1.0;worker;0;0.5220639188580638;0.2963772;0.7747849474128056;0.3786009499108962;0.1930062909718688
2163;AeJ9d-U55TI;IJpwoQul69Y;ditto_favs;Other;1.0;worker;0;0.9997580989303255;-0.101458944;0.9958480480105376;0.0;0.0
2163;AeJ9d-U55TI;ThjbFUX0gHA;re-move_favs;Other;1.0;worker;0;0.0006325278674653712;0.3391995;0.4731695696477801;0.6825405126289331;0.1561940233520888
2163;AeJ9d-U55TI;VqnAD_8pna0;re-move_favs;Other;1.0;worker;0;0.0006246731260372007;0.34325808;0.8597920584313458;0.3796503179704593;0.3595495204800326
2163;AeJ9d-U55TI;cwnLx8oW4AA;ditto_favs;No Music;0.0;worker;0;0.9998029633541465;-0.082872786;0.0376221424367613;0.9995445713510892;0.0376221424367613
2163;AeJ9d-U55TI;gjuFY5frfIM;mutual_unconfident;Other;1.0;worker;0;0.5537493978981423;0.29398242;0.7311123551993532;0.3193296235183187;0.1029147444100214
2163;AeJ9d-U55TI;jFk45ehwBEA;ditto_favs;No Music;0.0;worker;0;0.9997991245786229;-0.07965463;0.0736936176624156;0.8082797433234091;0.0655105411815677
2163;AeJ9d-U55TI;w38PyfMrzdk;mutual_unconfident;Other;1.0;worker;0;0.5053315153529296;0.29999012;0.679010450064123;0.4754909582648686;0.1671878209286829
2195;rYEDA3JcQqw;CDFk4LxwvTY;;Version;2.0;staff;0;0.9993206163172398;0.37087974;;;
2195;78qEBIKXJqQ;OjW0uhXFl2E;;Version;2.0;staff;0;0.9998042653068918;0.659695;;;
2195;78qEBIKXJqQ;g3ByYONGnVo;;Version;2.0;staff;0;0.9998042846222075;0.5280606;;;
2195;78qEBIKXJqQ;oApDhEIj3bc;;Version;2.0;staff;0;0.9998045615452633;0.7091882;;;
2195;dHtwZ07N1ic;_TscfOa7dYU;;Version;2.0;staff;0;0.9998036273928785;0.63949525;;;
2195;ccEO4xZQpCo;UQ0e1vACQow;;Version;2.0;staff;0;0.9997996030276938;0.33266222;;;
2195;uHi9qvalUoI;rilhJiTRzWQ;;Uncertain;;staff;0;0.9998046468741135;0.6897454;;;
2195;zMBUYvwgQmo;047w5bQjam8;;Other;1.0;staff;0;0.0006567460820343651;0.42407006;;;
2195;zMBUYvwgQmo;yXyFhgaSrjE;;Version;2.0;staff;0;0.999804570210263;0.23748529;;;
2195;j7JF6tf7OSQ;-j5Jb644eF8;ditto_favs;Version;2.0;worker;0;0.9998044826108646;-0.08752415;0.9925060705236488;0.0392253483952702;0.0392253483952702
2195;j7JF6tf7OSQ;24AKYyNusvs;ditto_favs;Version;2.0;worker;0;0.9998045224082225;-0.06486723;;;
2195;j7JF6tf7OSQ;MRJMqRu_lhU;mutual_unconfident;Other;1.0;worker;0;0.3385627417592396;0.3416659;;;
2195;j7JF6tf7OSQ;QVAHCIq2bks;;Version;2.0;staff;0;0.9998040396338269;0.32615113;;;
2195;j7JF6tf7OSQ;RbmS3tQJ7Os;re-move_favs;Other;1.0;worker;0;0.03936868392399451;0.5406755;0.999164267563047;0.0;0.0
2195;j7JF6tf7OSQ;W0bi7OfaKMY;mutual_unconfident;Other;1.0;worker;0;0.5214321375044508;0.31877607;0.9290525456506938;0.0;0.0
2195;j7JF6tf7OSQ;a2giXO6eyuI;re-move_favs;No Music;0.0;worker;0;0.01559856057418707;0.4687009;0.9761115348562284;0.0;0.0
2195;j7JF6tf7OSQ;e_fZbUpGplA;re-move_favs;Other;1.0;worker;0;0.01679001550684145;0.637148;0.975270663471171;0.0439995756344614;0.0439995756344614
2195;j7JF6tf7OSQ;j1ZkAKLL_hA;ditto_favs;Version;2.0;worker;0;0.9998042107098262;-0.08045638;0.9904038937730344;0.0;0.0
2195;j7JF6tf7OSQ;mvxQYPR4lmU;mutual_unconfident;Other;1.0;worker;0;0.4644349067163994;0.33459765;0.986255427585318;0.0;0.0
2195;j7JF6tf7OSQ;tOpJ1eb29PA;;Version;2.0;staff;0;0.9998041620729545;0.67297053;;;
2195;lUjWJSnGVB0;BM7Jkwqzdts;;Other;1.0;staff;0;0.9997958596368267;0.31980854;;;
2195;s4vx41qe_0Q;kAtHlHn6RCc;;Version;2.0;staff;0;0.9998045250176023;0.29140678;;;
2195;s4vx41qe_0Q;m73cCVL0jZk;;Version;2.0;staff;0;0.9998041604857514;0.55260015;;;
2215;98oOqXT1-yA;2rPW3Rayj5Q;;Version;2.0;staff;0;0.9998044913725709;0.57931346;;;
2215;98oOqXT1-yA;e12KryuLcbs;;Other;1.0;staff;0;0.0006147356948544846;0.15098275;;;
2215;CgbT1u_DeTU;Br591mu7P_4;;Other;1.0;staff;0;0.9994157365430022;0.10265881;;;
2215;CgbT1u_DeTU;m-Ln-ERef8E;;Other;1.0;staff;0;0.0006185632097508442;0.13384023;;;
2215;1kXWmJLC3go;O3n7YS5-pN4;;Other;1.0;staff;0;0.9997968319923932;0.15501598;;;
2215;1kXWmJLC3go;e_bdzW1JQC4;;Version;2.0;staff;0;0.9998042332037947;0.6558855;;;
2215;JBWQqWxTNQk;MYPJOCxSUFc;mutual_unconfident;Other;1.0;worker;0;0.5170855359753914;0.19577822;0.999814651523702;0.0;0.0
2215;JBWQqWxTNQk;Otxb1x3Y3xI;ditto_favs;Other;1.0;worker;0;0.9998041601122899;-0.10020782;0.7577891672129953;0.4330594291775932;0.2510617556271852
2215;JBWQqWxTNQk;V27ISDEbZ_Y;ditto_favs;Other;1.0;worker;0;0.9998041736498119;-0.11507845;0.9743378583122702;0.0;0.0
2215;JBWQqWxTNQk;Wo-liSzLDo0;;Other;1.0;staff;0;0.9997967695091384;0.06815481;;;
2215;JBWQqWxTNQk;bJGfLjTPGd8;ditto_favs;Other;1.0;worker;0;0.9997982708388792;-0.11334467;0.9853993464390272;0.0;0.0
2215;JBWQqWxTNQk;hlkEQXUdb0E;re-move_favs;No Music;0.0;worker;0;0.0006139167167646953;0.21597123;0.9613749186197916;0.0;0.0
2215;JBWQqWxTNQk;ilzvuie7Bks;re-move_favs;Other;1.0;worker;0;0.000626760372234747;0.22135548;0.990061540115038;0.0;0.0
2215;JBWQqWxTNQk;l3LFML_pxlY;mutual_unconfident;Other;1.0;worker;0;0.6045235205347412;0.24127737;0.9956240748355264;0.0;0.0
2215;JBWQqWxTNQk;tiDuEtS94Rg;re-move_favs;Other;1.0;worker;0;0.0006240435497046892;0.24472375;0.9868203413202328;0.0154268331884931;0.0045909799322502
2215;JBWQqWxTNQk;wzUEL7vw60U;mutual_unconfident;Other;1.0;worker;0;0.5235473761688645;0.23780231;0.9749441462455036;0.0;0.0
2273;sXyvTocch0I;kXHmPuqqSZ8;;Other;1.0;staff;0;0.0402194305197926;0.20349723;;;
2273;DYxWF-A2zq4;8w2bbZcqx-k;;Version;2.0;staff;0;0.9998048435659881;0.43458125;;;
2273;DYxWF-A2zq4;BPiW0tkWfeg;mutual_unconfident;Other;1.0;worker;0;0.21622042908723638;0.17159247;0.8995428593425829;0.0079967704551348;0.0079967704551348
2273;DYxWF-A2zq4;DLOth-BuCNY;re-move_favs;Other;1.0;worker;0;0.0006185067635875452;0.32642367;0.8309732547883064;0.0;0.0
2273;DYxWF-A2zq4;KGD2N5hJ2e0;re-move_favs;Other;1.0;worker;0;0.0006145763514447955;0.32688668;0.988484964210894;0.0;0.0
2273;DYxWF-A2zq4;RpoSnnjJ4YI;ditto_favs;Version;2.0;worker;0;0.9998046829134275;-0.032918688;0.9635540568923656;0.0;0.0
2273;DYxWF-A2zq4;TMiAQPABgHA;mutual_unconfident;Other;1.0;worker;0;0.2003040560969026;0.29381183;0.9943276983907632;0.0353458659662873;0.0333622349122403
2273;DYxWF-A2zq4;f88FmExeyQ8;ditto_favs;Version;2.0;worker;0;0.9998046043074992;-0.029572079;0.9791518508173308;0.0;0.0
2273;DYxWF-A2zq4;pldftoUbM80;mutual_unconfident;Other;1.0;worker;0;0.21706542074486346;0.2206118;0.975472226170072;0.0;0.0
2273;DYxWF-A2zq4;s9NIBZfVBW4;re-move_favs;Other;1.0;worker;0;0.000614367129473048;0.3707279;0.8521548368772441;0.0;0.0
2273;DYxWF-A2zq4;wTaPhQAZdzA;ditto_favs;Version;2.0;worker;0;0.9998037742267541;-0.03745086;0.9699022006179286;0.0;0.0
2286;H1b7e_1Jbn8;7h2rtTT1EQY;;Version;2.0;staff;0;0.9998045546502582;0.49728012;;;
2286;RriESjp6y8Y;aLok_PESqhs;;Version;2.0;staff;0;0.9998044389829099;0.49046278;;;
2286;ky4xcWU7Z2U;-oKl_4p-4Hc;re-move_favs;Other;1.0;worker;0;0.0006171599220899937;0.34871593;0.988047115586506;0.0;0.0
2286;ky4xcWU7Z2U;0OFpWbD2tTA;mutual_unconfident;No Music;0.0;worker;0;0.43274981428387416;0.235298;0.5103873262437292;0.6985159842704849;0.4620372432849079
2286;ky4xcWU7Z2U;N9SC2beS06g;ditto_favs;No Music;0.0;worker;0;0.9998044726369554;-0.039741527;0.0;0.0;0.0
2286;ky4xcWU7Z2U;esHUkiNnwDc;mutual_unconfident;Other;1.0;worker;0;0.5732761877402464;0.12956947;0.955123886189906;0.0;0.0
2286;ky4xcWU7Z2U;fV6bWK1ik6w;ditto_favs;No Music;0.0;worker;0;0.99980366586667;-0.043846067;0.5557579900568184;0.9702749467329548;0.5557468039772729
2286;ky4xcWU7Z2U;flQM49WaCdw;ditto_favs;Version;2.0;worker;0;0.999804564992675;-0.038957562;0.129566053556218;0.641346462581186;0.0048697320525447
2286;ky4xcWU7Z2U;jQKYFUDY_9g;re-move_favs;Other;1.0;worker;0;0.0006245866556044977;0.34882814;0.9671924714119204;0.0;0.0
2286;ky4xcWU7Z2U;mWipwfGYHj8;mutual_unconfident;Other;1.0;worker;0;0.4250293757233652;0.2559056;0.9763987155470788;0.0;0.0
2286;ky4xcWU7Z2U;oMAo-RXkESk;re-move_favs;Other;1.0;worker;0;0.0007096210298849215;0.38251695;0.6053051535577862;0.3459826644282345;0.0715066619595253
2286;r0e8Uve7cJU;U9G7cIlkmxk;;Version;2.0;staff;0;0.9998043342547593;0.23396939;;;
2447;YQWszrZHBPI;7vK9McSCTbs;mutual_unconfident;Other;1.0;expert;0;0.4324045688144629;0.40823224;0.7184071031123128;0.0789385079692226;0.0231119390013035
2447;YQWszrZHBPI;B5-uZrQRJBo;ditto_favs;Other;1.0;worker;0;0.9998041689818066;-0.03261244;0.8747961837920514;0.2704176992880131;0.2704176992880131
2447;YQWszrZHBPI;ImcUew3UM9U;ditto_favs;Version;2.0;expert;0;0.9998040950257621;0.049294528;0.5633341876634089;0.4052703249501995;0.0997983894500127
2447;YQWszrZHBPI;JihkKt-t8dg;re-move_favs;Version;2.0;expert;0;0.0037753883515687647;0.8455444;0.9871603049979304;0.0;0.0
2447;YQWszrZHBPI;ROdEL1jlS98;re-move_favs;Version;2.0;worker;0;0.016852960980835885;0.82117534;0.9737077953746016;0.0;0.0
2447;YQWszrZHBPI;TFjmvfRvjTc;mutual_unconfident;Other;1.0;expert;0;0.5186577826732057;0.25424674;0.9752773205675074;0.0;0.0
2447;YQWszrZHBPI;Ut1VsxWbcVE;re-move_favs;Other;1.0;expert;0;0.0008055037314197433;0.82013136;0.9916543090227736;0.0;0.0
2447;YQWszrZHBPI;YKiWpaMkU08;ditto_favs;No Music;0.0;expert;0;0.9998038647616658;-0.01676583;0.0872819571659482;0.834697433997845;5.303744612077541e-05
2447;YQWszrZHBPI;Yfzrig2TpbY;mutual_unconfident;Other;1.0;expert;0;0.3543695744283355;0.3063738;0.972582430545782;0.0;0.0
2447;5TgzcdWt-vE;HuuP-7U9RHQ;;Version;2.0;staff;0;0.9998039081437572;0.7595448;;;
2447;5TgzcdWt-vE;iL7q59Pzooc;;Version;2.0;staff;0;0.9998031709369791;0.68288505;;;
2487;hF9Gr5waAJg;dZ3w56QGoLI;;Version;2.0;staff;0;0.9998046075678522;0.44124022;;;
2487;9EB5a_08fpc;s8uhvZOU6r0;;Other;1.0;staff;0;0.0006156062212122615;0.093919806;;;
2487;9EB5a_08fpc;xW20JhZI2Mw;;Version;2.0;staff;0;0.9998046783506779;0.36138815;;;
2487;_ada2IB5Iz0;NIAkEJp8i_Y;;Version;2.0;staff;0;0.9998044683489502;0.43760777;;;
2487;QKPGbEeuywc;70u2F_ryLDM;ditto_favs;Other;1.0;worker;0;0.9998012509269761;-0.019514961;0.9663875214041096;0.0;0.0
2487;QKPGbEeuywc;9zneipHoPhA;re-move_favs;No Music;0.0;worker;0;0.0006270794386112888;0.3427473;-1.0;-1.0;-1.0
2487;QKPGbEeuywc;D1FrGRKoHpk;ditto_favs;Version;2.0;expert;0;0.9998042378702695;-0.01098098;0.0;0.0;0.0
2487;QKPGbEeuywc;DjMnUk6VWVs;mutual_unconfident;Other;1.0;worker;0;0.48207317885370693;0.1417999;0.9831041110782172;0.0;0.0
2487;QKPGbEeuywc;JlLx0Jy2hIA;;Other;1.0;staff;0;0.9990396837112913;0.03997416;;;
2487;QKPGbEeuywc;VNkV6OTrstI;mutual_unconfident;Other;1.0;worker;0;0.5308308600306259;0.23426804;0.9985860712756848;0.0;0.0
2487;QKPGbEeuywc;hqL_RJ3DisU;re-move_favs;Version;2.0;worker;0;0.0337607643841803;0.4417774;0.9575839142181766;0.0;0.0
2487;QKPGbEeuywc;s1ZNGm04B5E;mutual_unconfident;Other;1.0;worker;0;0.4740287253170272;0.17637286;0.9848154967087688;0.0;0.0
2487;QKPGbEeuywc;uZgyjmtYevM;re-move_favs;Other;1.0;expert;0;0.0006536233462512975;0.44580063;0.8195687507578647;0.0138044065488151;0.0138044065488151
2487;QKPGbEeuywc;vsSZU2SOpvM;ditto_favs;Other;1.0;worker;0;0.9998045272541859;-0.012148044;0.7718285897738999;0.0;0.0
2618;u0XxFRuyD_s;26PAgklYYvo;mutual_unconfident;Other;1.0;expert;0;0.4731925171413984;0.39202046;0.9463045603116638;0.0;0.0
2618;u0XxFRuyD_s;4Px6kJ_D8kM;ditto_favs;No Music;0.0;expert;0;0.9997961715095413;-0.026414134;0.573910803898106;0.8724573546824882;0.517775970923968
2618;u0XxFRuyD_s;Q2Qy612cNrE;ditto_favs;No Music;0.0;expert;0;0.9998038915961173;-0.019659145;0.0646282566518847;0.8950746171701773;0.0020148584742239
2618;u0XxFRuyD_s;Wq8BqYus40A;re-move_favs;Other;1.0;expert;0;0.20351494848434248;0.25944158;;;
2618;u0XxFRuyD_s;_6FBfAQ-NDE;ditto_favs;Other;1.0;expert;0;0.9975138712201254;-0.0065313852;0.9921714143416364;0.0;0.0
2618;u0XxFRuyD_s;dSDehTfGYK4;mutual_unconfident;Other;1.0;expert;0;0.44513520079441093;0.28699926;0.9996205819371234;0.0;0.0
2618;u0XxFRuyD_s;gLFWRDsx5AI;re-move_favs;Other;1.0;expert;0;0.05429322558411043;0.21623239;0.9690335918632368;0.0113260918502248;0.00308078305869
2618;u0XxFRuyD_s;pT_Y-eodTv4;mutual_unconfident;Other;1.0;expert;0;0.563701286168109;0.25253257;0.9748591537830964;0.0;0.0
2618;u0XxFRuyD_s;sRYLFVOY1RI;re-move_favs;Other;1.0;expert;0;0.1864171737831195;0.2805413;0.99731319342236;0.0;0.0
2618;oipMgVLFJxI;0yW7w8F2TVA;;Other;1.0;staff;0;0.28549899168166004;0.10881193;;;
2618;YTR50ai5ndE;fC7PSoNRoFE;;Version;2.0;staff;0;0.9998043688594855;0.62570083;;;
2618;YTR50ai5ndE;iEvlyHDZNPs;;Version;2.0;staff;0;0.9998044169787967;0.6121142;;;
2619;L7BjF2rceTw;1SIXIHDcKEg;re-move_favs;Version;2.0;expert;0;0.13093189249958104;0.6515384;0.989259474019069;0.0132817587235351;0.0132817587235351
2619;L7BjF2rceTw;AwgHRodnKcc;ditto_favs;No Music;0.0;worker;0;0.9997956405452273;-0.07959969;0.3439860366027343;0.5672291142470567;0.1960096684509115
2619;L7BjF2rceTw;OhKR61y7SlQ;ditto_favs;Version;2.0;worker;0;0.9998008927259285;-0.09017414;0.8639984855005296;0.7579778742386127;0.6313821049059855
2619;L7BjF2rceTw;Pp8sHP-s87I;mutual_unconfident;Other;1.0;worker;0;0.5000216066837176;0.39435536;0.9839610847674964;0.0;0.0
2619;L7BjF2rceTw;QktsXHD9dlQ;mutual_unconfident;Other;1.0;worker;0;0.5568439473953635;0.30644348;0.9906700086991076;0.233924495585328;0.233924495585328
2619;L7BjF2rceTw;RbBb7IMvMaw;mutual_unconfident;Other;1.0;worker;0;0.47921023675499796;0.42069682;0.4942892338511947;0.3948914357837017;0.0019659415121255
2619;L7BjF2rceTw;WOa-HA3MoVQ;re-move_favs;Version;2.0;expert;0;0.27222785512431;0.7040169;0.8079944632323026;0.0;0.0
2619;L7BjF2rceTw;yIf3aQG56pE;re-move_favs;Version;2.0;expert;0;0.20956012023377468;0.69928634;0.9457787776898734;0.0101357916337025;0.0
2619;L7BjF2rceTw;z5thQUS3ZcU;ditto_favs;Other;1.0;worker;0;0.9915955685551939;-0.091235824;0.4946531414264098;0.2349924836731443;0.016141327477899
2619;q_C20oV2s4o;AMACDIfwmBE;;Version;2.0;staff;0;0.9998041794379839;0.69969845;;;
2619;q_C20oV2s4o;zFTO924-d9I;;Version;2.0;staff;0;0.9998043660614869;0.5291095;;;
2629;sOnqjkJTMaA;04CWcQXmHWg;;Other;1.0;staff;0;0.999296602109479;0.23349726;;;
2629;sOnqjkJTMaA;qCLO6ukO-Ow;;Version;2.0;staff;0;0.9998030214918802;0.5246052;;;
2629;gFzHv53UVXI;0EuYR5fFjeY;;Version;2.0;staff;0;0.999804113890941;-0.01624461;;;
2629;oriSHsk9NSU;AI6xqaIYdtE;re-move_favs;Other;1.0;expert;0;0.0006156757522176592;0.21876782;0.6318131245226576;0.0174896973650712;0.0153319914714866
2629;oriSHsk9NSU;EOUwgedjcMA;ditto_favs;No Music;0.0;expert;0;0.9998035515465497;-0.03695616;0.0;0.932646598927786;0.0
2629;oriSHsk9NSU;G3DOX4_gDvA;re-move_favs;Version;2.0;expert;0;0.0007186662488958273;0.4372051;0.6511107270246071;0.4749997292340572;0.1777583829135858
2629;oriSHsk9NSU;GsO-lTg2JyE;mutual_unconfident;No Music;0.0;expert;0;0.5273359707383263;0.15421343;0.0629178031975276;0.9992579603147074;0.0629178031975276
2629;oriSHsk9NSU;J4d53HYxliA;ditto_favs;Other;1.0;expert;0;0.9998032483372334;-0.040834762;0.3054483338986549;0.2198032957025721;0.0614900481875295
2629;oriSHsk9NSU;M5qgX-ln5L8;mutual_unconfident;Other;1.0;expert;0;0.528571017538082;0.17914255;0.9641280446549392;0.731833360643606;0.6973918909632948
2629;oriSHsk9NSU;T2Wc43kBLYs;ditto_favs;No Music;0.0;expert;0;0.9994117488909955;-0.039809693;0.0;0.841036063409345;0.0
2629;oriSHsk9NSU;WcWA1LoeWU4;re-move_favs;Other;1.0;expert;0;0.000745321927829834;0.2236991;0.9606053627590035;0.0083710725518007;0.000807362327331
2629;oriSHsk9NSU;_N4SHZ58Jz4;mutual_unconfident;Other;1.0;expert;0;0.49695016128411074;0.13575266;0.2629654279788443;0.9563630670108512;0.2260527455469802
2629;ginok11QPcs;lhPZbD2U42w;;Version;2.0;staff;0;0.9998027925046994;0.34007874;;;
2666;R7tZbI_ITus;EPo5wWmKEaI;;Other;1.0;staff;0;0.22651324996847289;0.000602198;;;
2666;_KiU5P4ihIQ;lrXIQQ8PeRs;;Other;1.0;staff;0;0.47044800438662715;0.16994716;0.9738310161389804;0.0;0.0
2666;oB1p7b6emAg;lrXIQQ8PeRs;mutual_unconfident;Other;1.0;expert;0;0.47044800438662715;0.16994716;0.9738310161389804;0.0;0.0
2666;ogEHUwclTy0;FW-xxwVGJgs;;Version;2.0;staff;0;0.9998044128760613;0.38167936;;;
2666;oB1p7b6emAg;3Bg0qAFimUU;ditto_favs;Other;1.0;worker;0;0.9997944626908848;-0.06139791;0.9922431368276892;0.0;0.0
2666;oB1p7b6emAg;7pdQpDUNJsw;ditto_favs;Other;1.0;expert;0;0.9985948311848317;-0.063110724;0.9835419754886344;0.0;0.0
2666;oB1p7b6emAg;7wwnL9bt67Q;re-move_favs;Other;1.0;expert;0;0.000696542900106345;0.2636034;0.8208195203437346;0.0;0.0
2666;oB1p7b6emAg;CMWLX0KXwF4;re-move_favs;Other;1.0;expert;0;0.000697578552232847;0.16922225;;;
2666;oB1p7b6emAg;N9zWVQ5zXBk;ditto_favs;No Music;0.0;worker;0;0.9998046318790557;-0.040171366;0.0;0.8454188171045741;0.0
2666;oB1p7b6emAg;avabPY3XgRc;re-move_favs;Other;1.0;worker;0;0.0006412927677900138;0.20050779;0.968125753955952;0.050115662739918;0.050115662739918
2666;oB1p7b6emAg;cq0-jIOxz4I;mutual_unconfident;Other;1.0;expert;0;0.5393624377764084;0.14543316;0.875070096892132;0.0473322663258472;0.0075712309019125
2666;oB1p7b6emAg;dsgBpsNPQ50;mutual_unconfident;Other;1.0;worker;0;0.43790572295314323;0.2288486;0.978841230799097;0.0;0.0
2858;o_iZj2JftrQ;AmkMEoVb6rA;;Other;1.0;staff;0;0.3053485165413231;-0.018177789;;;
2858;o_iZj2JftrQ;vkNiag3YgPs;;Version;2.0;staff;0;0.9998043533767256;0.28494164;;;
2858;UtZWYsJlGPo;8-dnB9yi_0o;ditto_favs;Version;2.0;worker;0;0.9998030559531645;0.0023419422;0.9581776393278866;0.0023746403119036;0.0023746403119036
2858;UtZWYsJlGPo;BZpctyg1Wzo;mutual_unconfident;Other;1.0;worker;0;0.4254089918100902;0.13053869;0.9880669511874446;0.0;0.0
2858;UtZWYsJlGPo;D5bIw_tkigc;ditto_favs;No Music;0.0;worker;0;0.9998006030957715;-0.038160358;0.0;0.0;0.0
2858;UtZWYsJlGPo;DE_tMA5KoZc;ditto_favs;Other;1.0;worker;0;0.9998030474088305;0.009434234;0.9283562911184212;0.0;0.0
2858;UtZWYsJlGPo;G87V04tdTRY;re-move_favs;Other;1.0;worker;0;0.0006172130099926232;0.29470366;;;
2858;UtZWYsJlGPo;GKxKoE8TI3s;mutual_unconfident;Other;1.0;worker;0;0.472052371504983;0.22929727;0.8448371530086435;0.1795909865359042;0.0533010409740691
2858;UtZWYsJlGPo;VRlb0ev-4ZM;re-move_favs;Other;1.0;worker;0;0.0006141730515529797;0.3033039;0.995656635074987;0.0;0.0
2858;UtZWYsJlGPo;eIMOMeah6Ug;mutual_unconfident;Version;2.0;worker;0;0.561419775153126;0.20578443;0.6720837864685808;0.3262603324443556;0.1745216861242622
2858;UtZWYsJlGPo;nEs6rimk5Nc;re-move_favs;Other;1.0;worker;0;0.000810462450860916;0.34709364;0.8884057754216852;0.0;0.0
2917;yA7iGxV6rt4;Q9tbdNEKYEQ;;Uncertain;;staff;0;0.9998006804603302;0.3334981;;;
2917;yA7iGxV6rt4;yulyHVRQh2g;;Uncertain;;staff;0;0.9998008441195021;0.5695891;;;
2917;TsjJeBpsU-o;94KeG9wvoo8;mutual_unconfident;Other;1.0;worker;0;0.47410358797334096;0.2172699;0.9880654642042556;0.0;0.0
2917;TsjJeBpsU-o;F1DJFNSideQ;re-move_favs;Other;1.0;worker;0;0.0006140551125630722;0.3556234;0.9944844193892046;0.0;0.0
2917;TsjJeBpsU-o;RpNMeQEPOIY;ditto_favs;Other;1.0;worker;0;0.9997987288689557;-0.107947655;0.8709014372218216;0.0529042939364969;0.0455069799241474
2917;TsjJeBpsU-o;Y4E3tHaZBlc;re-move_favs;Other;1.0;worker;0;0.0006719230039892166;0.3665127;0.9051859419412678;0.064499022404647;0.0
